0.694406 0.295418 3.249794e-62
0.806261 0.195269 3.790979e-62
0.715970 0.277516 4.422287e-62
0.390456 0.443134 5.158726e-62
0.730942 0.425148 6.017803e-62
0.736058 0.435262 7.019942e-62
0.713829 0.490571 8.188967e-62
0.485975 2.017113 9.552667e-62
0.911747 0.738537 1.114346e-61
