0.861245 0.176708 3.249794e-62
0.569251 0.404192 3.790979e-62
0.856855 0.220978 4.422287e-62
0.323367 0.884297 5.158726e-62
0.845098 0.565524 6.017803e-62
0.647463 1.408189 7.019942e-62
0.931008 0.416794 8.188967e-62
0.882378 0.478614 9.552667e-62
1.547272 2.528233 1.114346e-61
